url_length,dot_count,slash_count,dash_count,underscore_count,at_count,equal_count,is_https,domain_length,path_length,type
27,2,3,0,0,0,0,1,18,1,bad
32,2,3,1,0,0,0,1,23,1,bad
65,3,3,2,0,0,0,1,43,14,bad
58,2,6,1,0,0,0,1,14,35,good
42,3,3,0,0,0,0,1,33,1,bad
44,2,5,0,0,0,0,1,18,18,bad
77,3,3,0,0,0,2,1,16,6,good
49,2,3,2,0,0,0,1,40,1,bad
134,2,8,6,0,0,1,1,16,89,good
53,1,3,5,0,0,0,1,44,1,bad
84,3,2,1,0,0,0,1,76,0,bad
53,1,4,1,0,0,0,1,11,34,good
71,1,4,1,0,0,0,1,11,52,bad
96,3,4,0,0,0,0,1,23,65,bad
75,3,3,0,0,0,2,1,16,6,good
167,2,7,1,0,0,3,1,15,108,bad
61,3,4,0,1,0,1,1,16,11,good
88,3,2,0,0,0,0,1,80,0,bad
74,3,4,0,0,0,2,1,16,7,good
180,3,8,5,8,0,1,1,16,77,good
85,3,3,1,0,0,0,1,76,1,bad
106,2,8,0,4,0,1,1,14,74,good
43,3,3,0,0,0,0,1,16,19,good
285,2,3,2,2,0,10,1,14,6,good
37,2,3,1,0,0,0,1,28,1,bad
28,1,3,2,0,0,0,0,20,1,bad
96,3,4,0,0,0,0,1,23,65,bad
35,3,3,1,0,0,0,1,26,1,bad
63,1,4,2,0,0,2,0,10,31,good
58,2,3,0,0,0,1,1,14,7,good
42,2,4,0,0,0,0,1,15,19,good
44,2,4,0,0,0,0,1,28,8,bad
85,5,5,0,0,1,0,1,24,41,bad
22,1,3,0,0,0,0,0,14,1,bad
71,1,4,1,0,0,0,1,11,52,bad
162,3,5,1,1,0,6,1,17,23,good
70,2,3,0,0,0,4,1,20,1,good
31,2,3,0,0,0,0,1,22,1,bad
508,6,6,4,9,0,7,1,19,17,good
873,2,10,1,0,0,7,1,24,1,bad
77,2,7,1,0,0,1,1,17,48,good
83,3,7,0,0,0,0,1,15,10,good
39,4,3,0,0,0,0,1,16,15,good
25,2,2,1,0,0,0,1,17,0,bad
92,1,4,1,0,0,0,1,19,65,bad
32,2,3,0,0,0,0,1,23,1,bad
71,1,4,1,0,0,0,1,11,52,bad
84,3,2,1,0,0,0,1,76,0,bad
28,1,3,0,0,0,0,1,11,9,bad
74,3,3,0,0,0,2,1,16,6,good
32,2,3,1,0,0,0,1,23,1,bad
27,2,3,0,0,0,0,1,18,1,bad
62,3,3,1,0,0,0,1,43,11,bad
36,3,3,1,0,0,0,0,28,1,bad
34,2,3,0,0,0,0,1,18,8,bad
90,2,4,3,1,0,1,1,14,43,good
85,3,3,1,0,0,0,1,76,1,bad
44,2,5,0,0,0,0,1,17,19,good
83,3,3,0,0,0,0,1,74,1,bad
39,2,3,0,0,0,0,1,30,1,bad
40,2,4,0,0,0,0,1,17,15,good
43,3,3,0,0,0,0,1,34,1,bad
27,2,3,1,0,0,0,1,18,1,bad
29,2,3,0,0,0,0,1,20,1,bad
19,1,3,1,0,0,0,0,11,1,bad
44,2,5,0,0,0,0,1,17,19,good
1153,12,5,14,13,0,14,1,11,17,good
190,3,7,3,2,0,4,1,15,108,bad
34,1,4,0,0,0,0,1,10,16,good
53,2,3,1,0,0,0,1,44,1,bad
94,2,4,1,0,0,0,1,21,65,bad
80,1,4,0,0,0,0,1,7,65,bad
88,2,6,4,0,0,0,1,14,66,good
60,2,3,0,1,0,1,1,15,8,good
74,3,4,0,0,0,2,1,16,7,good
90,2,7,4,0,0,0,1,17,65,good
93,1,5,1,0,0,0,1,19,66,bad
24,2,3,0,0,0,0,1,12,4,good
50,1,3,0,0,0,3,1,15,7,good
96,3,4,0,0,0,0,1,23,65,bad
19,1,3,0,0,0,0,1,10,1,bad
34,2,3,1,0,0,0,1,25,1,bad
84,3,2,1,0,0,0,1,76,0,bad
53,5,4,0,0,1,0,1,24,13,bad
31,2,3,0,0,0,0,1,22,1,bad
22,2,2,0,0,0,0,0,15,0,bad
103,2,5,2,0,0,2,1,14,48,good
45,2,3,3,0,0,0,1,36,1,bad
33,2,3,0,0,0,0,1,24,1,bad
102,2,3,0,1,0,1,1,15,8,good
57,1,5,2,0,0,0,1,20,29,bad
106,1,7,2,2,0,0,1,10,88,good
40,2,4,1,0,0,0,1,16,16,good
116,2,5,1,2,0,4,1,18,19,good
24,1,3,0,0,0,0,1,8,8,bad
25,1,3,0,0,0,0,1,16,1,good
44,2,5,0,0,0,0,1,17,19,good
130,3,6,1,2,0,2,1,13,36,good
113,2,7,7,0,0,0,1,16,89,good
62,3,4,0,0,0,1,1,26,16,bad
76,3,4,0,0,0,2,1,16,7,good
49,3,3,2,0,0,0,1,40,1,bad
142,2,5,9,0,0,0,1,19,115,bad
38,2,4,2,0,0,0,1,15,15,good
38,1,3,0,0,0,0,1,8,22,bad
102,3,7,0,0,0,2,1,15,10,good
71,1,4,1,0,0,0,1,11,52,bad
42,2,4,0,0,0,0,1,15,19,good
48,3,3,1,0,0,0,1,39,1,bad
44,2,5,1,0,0,0,1,17,19,good
24,1,3,0,0,0,0,0,16,1,bad
54,2,3,0,0,0,0,1,21,24,good
27,2,3,1,0,0,0,1,18,1,bad
85,3,3,1,0,0,0,1,76,1,bad
175,2,7,3,3,0,3,1,15,108,bad
1229,8,3,0,0,0,4,1,20,1,good
245,4,7,10,6,0,4,1,23,20,good
62,3,3,1,0,0,0,1,43,11,bad
371,1,3,1,7,0,17,1,10,10,good
30,2,3,0,0,0,0,1,21,1,bad
200,3,3,1,2,0,4,1,15,6,good
96,3,4,0,0,0,0,1,23,65,bad
84,2,7,0,1,0,1,1,16,50,good
42,2,4,0,0,0,0,1,15,19,good
106,2,6,1,0,0,0,1,19,79,bad
47,2,3,0,0,0,0,1,30,9,bad
37,1,4,1,0,0,0,1,8,20,good
26,2,3,0,0,0,0,1,17,1,bad
35,2,3,1,0,0,0,1,26,1,bad
453,4,3,1,2,0,7,1,21,6,good
1577,10,3,1,0,0,3,1,20,1,good
220,3,5,0,0,0,6,1,19,21,good
44,2,5,0,1,0,0,1,17,19,good
33,1,2,0,0,0,0,1,25,0,bad
86,2,5,7,0,0,0,1,14,64,good
38,1,4,0,0,0,0,1,17,13,good
30,2,3,0,0,0,0,1,21,1,bad
73,2,6,2,0,0,0,1,15,49,good
78,3,4,0,0,0,2,1,16,7,good
107,1,6,6,0,0,2,1,12,41,good
19,1,3,0,0,0,0,0,6,6,bad
110,3,6,0,0,0,0,1,23,79,bad
167,2,7,3,2,0,3,1,15,108,bad
271,3,3,1,0,0,7,1,17,3,good
108,2,8,5,0,0,0,1,16,84,good
55,1,3,0,0,0,3,1,15,7,good
32,2,3,1,0,0,0,1,23,1,bad
34,2,3,0,0,0,0,1,14,12,good
118,2,8,7,0,0,1,1,16,73,good
85,3,3,1,0,0,0,1,76,1,bad
64,2,5,2,0,0,0,1,14,42,good
78,3,4,0,0,0,2,1,16,7,good
117,2,7,4,0,0,1,1,16,72,good
83,2,8,2,0,0,0,1,10,65,good
69,4,6,0,0,0,1,1,21,28,bad
75,3,4,0,0,0,2,1,16,7,good
55,2,5,0,0,0,0,1,24,23,good
118,2,3,0,0,0,4,1,20,1,good
65,2,6,0,0,0,0,1,16,41,good
92,1,4,1,0,0,0,1,19,65,bad
44,2,5,0,0,0,0,1,17,19,good
85,3,3,1,0,0,0,1,76,1,bad
71,1,4,1,0,0,0,1,11,52,bad
59,3,3,2,0,0,0,1,50,1,bad
98,2,3,0,0,0,4,1,20,1,good
71,2,6,0,0,0,0,1,16,46,good
46,2,4,0,0,0,0,1,16,22,good
146,2,3,0,0,0,4,1,20,1,good
29,2,3,0,0,0,0,1,20,1,bad
35,2,3,0,0,0,0,1,26,1,bad
84,3,2,1,0,0,0,1,76,0,bad
92,1,4,1,0,0,0,1,19,65,bad
448,4,5,14,2,0,6,1,19,26,good
34,2,3,1,0,0,0,1,25,1,bad
84,3,2,1,0,0,0,1,76,0,bad
84,3,2,1,0,0,0,1,76,0,bad
72,2,7,0,0,0,0,1,15,10,good
31,2,3,1,0,0,0,1,22,1,bad
85,3,3,1,0,0,0,1,76,1,bad
42,2,4,0,0,0,0,1,15,19,good
434,3,5,0,2,0,2,1,15,61,good
92,2,3,1,1,0,3,1,15,6,good
78,3,4,0,0,0,2,1,16,7,good
42,2,3,1,0,0,0,1,26,8,bad
26,1,4,1,0,0,0,0,14,5,bad
82,3,4,0,1,0,1,1,19,23,good
132,3,3,1,0,0,0,1,43,81,bad
45,1,4,2,0,0,0,1,10,27,good
42,2,3,2,0,0,0,1,33,1,bad
43,2,3,0,0,0,1,1,15,6,good
43,3,3,0,0,0,0,1,34,1,bad
74,2,6,0,0,0,0,1,17,49,good
49,2,4,1,0,0,0,1,19,22,bad
23,1,3,0,0,0,0,1,14,1,bad
294,3,7,13,2,1,3,1,19,2,good
51,2,3,0,1,0,1,1,16,1,good
1413,14,3,6,0,0,4,1,20,1,good
256,6,4,4,6,0,7,1,15,34,good
175,2,7,2,4,0,3,1,15,108,bad
35,3,3,0,0,0,0,0,27,1,bad
44,2,5,0,0,0,0,1,17,19,good
46,2,3,0,0,0,0,1,37,1,bad
34,1,4,0,0,0,0,1,18,8,bad
43,3,3,0,0,0,0,1,34,1,bad
68,2,5,0,0,0,0,1,16,44,good
76,3,4,0,0,0,2,1,16,7,good
33,2,3,0,0,0,0,1,17,8,good
101,2,7,5,0,0,0,1,16,77,good
89,2,5,0,0,0,0,1,15,66,bad
39,2,3,0,0,0,0,1,21,10,bad
41,2,3,2,0,0,0,1,32,1,bad
79,2,9,1,0,0,0,0,16,56,bad
23,2,3,0,0,0,0,1,14,1,bad
29,2,3,0,0,0,0,1,20,1,bad
34,2,3,1,0,0,0,1,25,1,bad
35,2,3,0,0,0,0,1,26,1,bad
37,2,3,1,0,0,0,1,15,14,bad
39,1,4,0,0,0,0,1,17,14,good
290,2,4,2,6,0,9,1,18,12,good
94,4,3,0,0,0,0,1,74,12,bad
29,3,3,0,0,0,0,1,20,1,bad
207,2,5,0,4,0,4,1,16,94,good
95,2,5,1,0,0,0,1,21,66,bad
42,3,3,0,0,0,0,1,33,1,bad
64,2,6,0,2,0,0,1,17,39,good
83,2,5,0,4,0,1,1,16,23,good
25,2,3,0,0,0,0,1,16,1,bad
71,1,4,1,0,0,0,1,11,52,bad
43,3,3,0,0,0,0,1,34,1,bad
84,3,2,1,0,0,0,1,76,0,bad
96,4,7,7,0,0,0,1,52,1,bad
78,2,4,6,0,0,0,1,12,50,good
44,2,5,0,0,0,0,1,17,19,good
165,2,7,3,1,0,3,1,15,108,bad
845,5,4,0,3,0,1,1,12,16,good
27,2,3,0,0,0,0,1,18,1,bad
55,3,3,0,0,0,1,1,16,12,good
30,1,2,2,0,0,0,1,22,0,bad
37,2,3,0,0,0,0,1,28,1,bad
40,2,3,1,0,0,0,1,31,1,bad
106,3,4,1,0,0,2,1,25,40,good
58,3,4,0,2,0,0,1,17,33,good
83,2,6,0,1,0,1,1,14,49,good
23,3,3,0,0,0,0,1,14,1,bad
88,6,3,0,4,0,0,0,28,53,bad
51,3,4,0,0,0,0,1,21,22,bad
22,1,3,0,0,0,0,1,13,1,bad
54,2,4,3,0,0,0,1,17,29,good
32,2,3,0,0,0,0,1,8,16,bad
43,3,3,0,0,0,0,1,34,1,bad
64,2,6,0,3,0,0,1,17,39,good
36,2,3,1,0,0,0,1,27,1,bad
128,2,6,9,0,0,0,1,16,104,good
107,2,9,0,1,0,0,1,15,84,good
62,2,6,0,0,0,0,1,16,38,good
24,1,2,1,0,0,0,0,17,0,bad
180,2,9,4,0,0,0,1,10,162,good
175,2,7,2,2,0,3,1,15,108,bad
57,2,3,0,1,0,1,1,15,8,good
42,2,4,0,0,0,0,1,15,19,good
90,2,3,0,0,0,4,1,20,1,good
110,4,5,0,0,0,0,1,23,79,bad
28,1,3,0,0,0,0,1,11,9,bad
92,1,4,1,0,0,0,1,19,65,bad
45,2,4,0,0,1,0,1,15,22,good
77,3,3,0,0,0,2,1,16,6,good
68,2,6,0,0,0,0,1,17,43,good
32,1,3,0,0,0,0,1,10,14,good
405,4,6,8,9,0,10,1,16,19,good
79,3,5,3,0,0,0,1,44,27,bad
42,2,4,0,0,0,0,1,15,19,good
93,2,7,0,0,0,0,1,17,68,good
53,1,5,1,0,0,0,1,19,26,bad
123,4,3,1,0,0,3,1,6,9,bad
121,2,7,10,0,0,0,1,16,97,good
20,1,3,0,0,0,0,1,11,1,bad
53,4,3,0,0,0,0,0,45,1,bad
52,3,5,1,0,0,0,1,21,23,bad
67,2,6,2,0,0,0,1,16,43,good
91,2,3,1,2,0,3,1,15,6,good
96,3,4,0,0,0,0,1,23,65,bad
32,3,3,0,0,0,0,1,19,5,bad
335,6,3,2,7,0,4,1,14,6,good
189,2,8,6,2,0,6,1,13,67,good
35,2,3,1,0,0,0,1,26,1,bad
34,2,3,1,0,0,0,1,25,1,bad
32,2,3,1,0,0,0,1,23,1,bad
39,3,3,0,0,0,0,1,16,15,good
125,2,5,10,0,0,0,1,29,88,good
43,3,3,0,0,0,0,1,34,1,bad
49,2,5,0,0,0,0,1,17,24,good
103,2,4,1,0,0,7,1,15,10,good
116,2,3,0,1,0,3,1,17,7,good
104,2,7,0,1,0,1,1,16,52,good
93,1,5,1,0,0,0,1,19,66,bad
450,2,4,0,1,0,2,1,29,21,good
61,4,6,0,0,0,0,0,23,31,bad
119,2,3,0,0,0,4,1,20,1,good
37,2,4,0,0,0,0,1,20,9,bad
46,2,3,0,0,0,0,1,37,1,bad
47,3,4,0,1,0,0,1,17,22,good
156,3,4,0,0,0,6,1,14,18,good
44,2,5,0,0,0,0,1,16,20,bad
21,2,3,0,0,0,0,0,13,1,bad
126,2,7,5,0,0,1,1,16,81,good
67,3,3,1,0,0,0,1,43,16,bad
368,4,5,10,11,0,5,1,15,96,good
44,2,5,0,0,0,0,1,17,19,good
61,2,7,1,0,0,0,1,20,33,good
41,2,3,0,0,0,0,1,32,1,bad
40,2,3,1,0,0,0,1,31,1,bad
455,3,3,4,9,0,13,1,13,7,good
36,1,4,1,0,0,0,1,10,18,good
61,3,6,0,0,0,0,1,17,36,good
84,3,2,1,0,0,0,1,76,0,bad
33,2,3,1,0,0,0,1,24,1,bad
40,3,3,0,0,0,0,1,18,14,good
133,2,5,1,0,0,0,1,11,114,bad
52,2,5,1,0,0,0,1,14,29,good
74,3,3,0,0,0,2,1,16,6,good
27,2,3,0,0,0,0,1,12,6,good
76,3,4,0,0,0,2,1,16,7,good
29,2,3,1,0,0,0,1,20,1,bad
36,2,4,0,0,0,0,1,16,12,good
74,3,4,0,0,0,2,1,16,7,good
84,3,2,1,0,0,0,1,76,0,bad
99,2,3,1,0,0,4,1,15,6,good
194,2,3,0,0,0,4,1,20,1,good
38,2,4,1,0,0,0,0,24,7,bad
55,1,4,0,0,0,1,1,15,15,good
1016,4,3,16,11,0,3,1,22,1,good
104,2,8,1,2,0,2,1,15,69,good
84,3,2,1,0,0,0,1,76,0,bad
96,3,4,0,0,0,0,1,23,65,bad
133,2,7,8,0,0,0,1,16,109,good
32,2,3,1,0,0,0,1,23,1,bad
40,2,3,2,0,0,0,1,31,1,bad
35,2,3,0,0,0,0,1,18,9,bad
343,3,3,1,4,0,12,1,14,7,good
88,2,5,0,0,0,0,1,15,65,bad
91,2,3,1,1,0,3,1,15,6,good
51,3,3,3,0,0,0,1,42,1,bad
620,8,3,0,0,0,4,1,20,1,good
60,3,4,0,1,0,1,1,16,11,good
96,3,4,0,0,0,0,1,23,65,bad
781,10,6,5,11,0,7,1,19,17,good
20,1,3,0,0,0,0,1,11,1,bad
45,3,4,0,1,0,1,1,15,11,good
541,4,5,14,3,0,7,1,19,26,good
21,2,2,0,0,0,0,0,14,0,bad
37,2,3,0,0,0,1,0,25,1,bad
44,2,5,0,0,0,0,1,17,19,good
102,1,8,3,0,0,0,1,10,84,good
75,3,3,0,0,0,2,1,16,6,good
98,2,8,4,0,0,0,1,10,80,good
72,2,7,0,0,0,0,1,15,10,good
27,2,3,0,0,0,0,1,18,1,bad
336,7,6,1,4,0,5,1,19,17,good
64,2,3,0,0,0,4,1,20,1,good
78,2,3,0,0,0,4,1,20,1,good
18,1,3,0,0,0,0,1,4,6,bad
26,2,3,0,0,0,0,1,17,1,good
1144,4,3,2,3,0,6,1,17,4,good
53,3,5,1,0,0,0,0,23,23,bad
84,3,2,1,0,0,0,1,76,0,bad
88,2,4,0,0,0,0,1,15,65,bad
521,4,5,14,3,0,6,1,19,26,good
92,1,4,1,0,0,0,1,19,65,bad
114,1,8,2,0,0,0,1,10,96,good
42,2,4,0,0,0,0,1,15,19,good
81,2,5,3,0,0,0,1,14,59,good
26,2,4,0,0,0,0,0,14,5,bad
82,3,3,0,0,0,1,1,41,1,bad
48,2,3,2,0,0,0,1,39,1,bad
472,12,6,1,3,0,8,1,19,35,good
42,3,3,0,0,0,0,1,33,1,bad
45,2,4,0,0,0,0,1,16,21,good
46,2,3,1,0,0,0,1,26,1,bad
97,3,5,0,0,0,0,1,23,66,bad
43,3,3,0,0,0,0,1,34,1,bad
35,1,5,0,0,0,0,1,18,9,bad
39,2,3,1,0,0,0,0,24,8,bad
33,2,3,0,0,0,0,1,24,1,bad
44,2,5,0,1,0,0,1,17,19,good
92,1,4,1,0,0,0,1,19,65,bad
94,2,7,2,0,0,0,1,10,76,good
128,1,3,8,0,0,3,1,16,7,good
116,2,8,0,0,0,0,1,15,80,good
50,1,3,0,0,0,3,1,15,7,good
60,2,3,0,1,0,1,1,15,8,good
72,2,6,2,0,0,0,1,15,49,good
513,6,6,3,3,0,13,1,19,24,good
96,3,4,0,0,0,0,1,23,65,bad
45,1,4,1,0,0,0,1,10,27,good
320,4,5,0,1,0,9,1,19,20,good
1358,5,3,2,0,0,3,1,19,9,good
30,1,3,0,0,0,0,1,4,18,good
32,2,3,0,0,0,0,1,14,10,good
84,3,2,1,0,0,0,1,76,0,bad
190,3,7,2,0,0,4,1,15,108,bad
57,2,3,0,1,0,1,1,15,8,good
36,1,3,0,0,0,0,1,6,22,bad
30,2,3,1,0,0,0,1,21,1,bad
175,2,7,3,3,0,3,1,15,108,bad
72,2,5,0,0,0,1,1,16,31,good
77,2,7,1,0,0,1,1,17,48,good
78,2,3,0,0,0,4,1,20,1,good
84,3,2,1,0,0,0,1,76,0,bad
42,2,4,0,0,0,0,1,15,19,good
70,5,3,1,0,0,0,1,43,19,bad
175,2,7,2,2,0,3,1,15,108,bad
49,2,5,1,0,0,0,1,16,25,good
52,2,3,3,0,0,0,1,43,1,bad
72,2,5,3,0,0,0,1,14,50,good
64,3,3,1,0,0,0,1,43,13,bad
25,2,2,0,0,0,0,1,17,0,bad
44,2,5,1,0,0,0,1,17,19,good
98,1,7,1,0,0,0,1,10,76,good
105,2,8,4,0,0,0,1,16,81,good
45,2,3,0,0,0,0,1,36,1,bad
191,3,8,5,4,0,1,1,16,91,good
51,3,4,0,0,0,0,1,21,22,bad
29,1,3,1,0,0,0,1,9,11,good
43,2,3,0,0,0,1,1,15,6,good
87,2,7,4,0,0,0,1,16,63,good
24,2,3,1,0,0,0,1,15,1,bad
120,2,8,5,0,0,0,1,16,96,good
78,3,4,0,0,0,2,1,16,8,good
83,2,3,1,0,0,2,1,15,6,good
111,3,5,2,0,0,0,1,21,82,bad
30,1,3,0,0,0,0,1,10,12,good
34,2,3,1,0,0,0,1,25,1,bad
222,2,3,1,0,0,12,1,13,4,good
84,1,5,1,1,0,0,1,17,59,bad
72,2,7,0,0,0,0,1,15,10,good
97,3,5,0,0,0,0,1,23,66,bad
47,2,5,0,0,0,0,1,14,25,good
18,1,3,0,0,0,0,1,4,6,bad
42,2,4,0,1,0,0,1,15,19,good
43,3,3,0,0,0,0,1,34,1,bad
29,2,2,0,0,0,0,1,21,0,bad
50,2,6,0,0,0,0,0,13,30,bad
47,2,4,0,0,0,0,1,11,22,good
73,2,7,0,0,0,0,1,15,10,good
98,4,3,1,0,0,0,1,76,14,bad
31,2,3,1,0,0,0,1,22,1,bad
30,1,3,0,0,0,0,0,22,1,bad
38,2,3,1,0,0,0,1,29,1,bad
43,1,4,2,0,0,0,1,10,25,good
122,1,7,4,0,0,0,1,10,104,good
39,2,6,0,0,0,0,1,7,1,bad
72,2,7,0,0,0,0,1,15,10,good
56,2,4,1,0,0,0,1,16,31,good
96,3,4,0,0,0,0,1,23,65,bad
92,1,4,1,0,0,0,1,19,65,bad
61,3,6,0,0,0,0,1,17,36,good
44,2,3,0,0,0,1,1,15,7,good
104,2,5,2,0,0,2,1,14,48,good
51,3,4,0,0,0,0,1,21,22,bad
93,1,5,1,0,0,0,1,19,66,bad
307,2,3,4,2,0,12,1,14,7,good
44,2,5,0,0,0,0,1,17,19,good
66,2,3,0,0,0,4,1,20,1,good
101,3,7,0,0,0,2,1,15,10,good
98,4,3,1,0,0,0,1,76,14,bad
62,3,3,1,0,0,0,1,43,11,bad
46,2,6,0,0,0,0,1,16,22,good
43,3,3,0,0,0,0,1,34,1,bad
45,2,3,0,0,0,0,1,36,1,bad
37,2,3,1,0,0,0,1,28,1,bad
92,1,4,1,0,0,0,1,19,65,bad
40,2,5,1,0,0,0,1,17,15,good
101,2,7,5,0,0,0,1,16,77,good
668,3,3,8,27,0,22,1,18,4,good
1422,14,3,6,0,0,4,1,20,1,good
42,2,4,0,0,0,0,1,15,19,good
47,2,4,0,0,0,0,1,17,22,good
30,2,3,0,0,0,0,1,21,1,bad
79,1,4,1,0,0,0,1,19,52,bad
43,2,3,1,0,0,0,1,34,1,bad
43,3,3,0,0,0,0,1,34,1,bad
153,2,3,0,0,0,4,1,20,1,good
41,3,3,1,0,0,0,1,32,1,bad
20,1,2,0,0,0,0,1,12,0,bad
84,3,2,1,0,0,0,1,76,0,bad
92,2,3,0,0,0,3,1,15,6,good
64,2,3,0,0,0,4,1,20,1,good
27,2,3,0,0,0,0,1,18,1,bad
34,1,4,0,0,0,0,1,10,16,good
524,3,5,19,9,0,7,1,19,26,good
35,2,3,1,0,0,0,1,26,1,bad
290,6,4,1,4,0,6,1,19,11,good
468,4,5,14,2,0,7,1,19,26,good
44,3,3,1,0,0,0,1,35,1,bad
40,2,3,0,0,0,1,1,20,1,good
96,3,4,0,0,0,0,1,23,65,bad
61,3,3,2,0,0,0,1,52,1,bad
94,2,3,0,1,0,1,1,15,8,good
33,2,3,1,0,0,0,1,24,1,bad
37,2,3,0,0,0,0,1,28,1,bad
468,4,5,14,2,0,7,1,19,26,good
129,2,6,1,1,0,2,1,14,27,good
92,2,3,1,1,0,3,1,15,6,good
67,2,3,0,0,0,4,1,20,1,good
67,2,5,1,0,0,0,1,14,45,good
84,3,2,1,0,0,0,1,76,0,bad
44,2,5,0,0,0,0,1,17,19,good
85,3,3,1,0,0,0,1,76,1,bad
243,3,6,7,3,0,5,1,21,22,good
64,3,3,1,0,0,0,1,43,13,bad
60,4,4,0,0,1,0,1,27,25,bad
266,2,6,4,2,0,4,1,15,21,good
43,3,3,0,0,0,0,1,34,1,bad
30,1,4,0,0,0,0,1,7,15,bad
53,3,3,2,0,0,0,1,44,1,bad
83,3,3,0,0,0,0,1,74,1,bad
427,12,6,1,3,0,7,1,19,17,good
91,2,3,1,1,0,3,1,15,6,good
33,2,3,1,0,0,0,1,24,1,bad
35,2,3,1,0,0,0,1,26,1,bad
43,3,3,0,0,0,0,1,34,1,bad
43,2,3,0,0,0,0,1,34,1,bad
65,2,4,2,0,0,0,1,14,43,good
35,2,3,1,0,0,0,1,26,1,bad
156,3,4,0,0,0,6,1,14,18,good
234,2,6,35,2,0,0,1,16,210,good
91,2,3,1,2,0,3,1,15,6,good
32,2,3,1,0,0,0,1,23,1,bad
74,2,6,0,0,0,0,1,17,49,good
82,2,5,1,0,0,0,1,11,63,bad
44,2,5,0,0,0,0,1,17,19,good
26,1,3,0,0,0,0,1,17,1,bad
92,1,4,1,0,0,0,1,19,65,bad
34,2,3,1,0,0,0,1,25,1,bad
71,3,3,0,0,0,1,1,42,1,bad
82,3,4,0,1,0,2,1,16,11,good
23,1,3,0,0,0,0,1,14,1,bad
26,2,3,0,0,0,0,1,17,1,bad
761,21,6,5,10,0,7,1,19,25,good
24,1,3,0,0,0,0,1,9,7,bad
48,1,3,0,0,0,3,1,15,7,good
43,3,3,0,0,0,0,1,34,1,bad
47,1,3,0,0,0,3,1,15,7,good
38,2,3,0,0,0,1,0,26,1,bad
302,8,4,1,6,0,7,1,19,11,good
1121,14,5,29,14,0,15,1,23,27,good
40,2,3,1,0,0,0,1,31,1,bad
33,2,3,0,0,0,0,1,24,1,bad
83,2,3,0,0,0,2,1,15,6,good
99,2,7,0,1,0,0,1,15,76,bad
206,3,5,2,0,0,9,1,13,13,good
77,2,7,1,0,0,1,1,17,48,good
116,2,6,0,2,0,4,1,16,59,good
183,3,3,2,1,0,2,1,7,1,bad
39,2,3,0,0,0,0,1,30,1,bad
108,2,7,7,0,0,0,1,10,90,good
52,2,7,0,0,0,0,1,16,28,good
94,4,3,1,0,0,0,1,76,10,bad
19,1,3,0,0,0,0,1,10,1,bad
97,2,8,7,0,0,0,1,16,73,good
33,2,3,1,0,0,0,1,24,1,bad
42,2,4,0,0,0,0,1,15,19,good
93,1,5,1,0,0,0,1,19,66,bad
319,10,21,0,7,0,6,1,33,15,bad
80,1,4,0,0,0,0,1,7,65,bad
144,2,7,3,2,0,1,1,15,108,bad
46,4,3,0,0,0,0,1,16,22,good
48,2,3,5,0,0,0,1,39,1,bad
1472,14,3,4,0,0,4,1,20,1,good
178,3,7,3,3,0,4,1,15,108,bad
65,1,7,2,0,0,0,1,10,47,good
92,2,3,1,1,0,3,1,15,6,good
26,2,3,0,0,0,0,1,17,1,bad
52,2,3,0,0,0,0,1,43,1,bad
43,2,3,1,0,0,1,1,15,6,good
79,2,3,0,0,0,4,1,20,1,good
25,2,3,0,0,0,0,1,16,1,good
35,2,3,1,0,0,0,1,26,1,bad
44,2,5,0,0,0,0,1,17,19,good
72,2,3,0,0,0,4,1,20,1,good
82,2,3,0,0,0,2,1,15,6,good
72,2,7,0,0,0,0,1,15,10,good
94,1,3,0,0,0,2,0,20,11,good
32,2,3,1,0,0,0,1,23,1,bad
33,3,4,0,0,0,0,1,12,12,bad
307,4,6,0,6,0,7,1,14,19,bad
44,2,5,0,0,0,0,1,17,19,good
44,2,5,0,0,0,0,1,17,19,good
50,2,3,0,0,0,0,1,41,1,bad
60,1,4,1,0,0,2,1,15,19,good
73,2,7,1,1,0,0,1,10,55,good
88,3,2,0,0,0,0,1,80,0,bad
108,2,5,7,0,0,0,1,11,89,bad
35,2,3,1,0,0,0,1,26,1,bad
28,1,3,0,0,0,0,1,19,1,bad
372,6,6,9,10,0,9,1,16,41,good
96,3,4,0,0,0,0,1,23,65,bad
40,2,3,0,0,0,0,1,31,1,bad
345,6,4,0,5,0,8,1,19,17,good
44,2,5,0,0,0,0,1,17,19,good
92,2,3,0,0,0,3,1,15,6,good
39,2,4,0,0,0,1,1,16,7,good
92,1,4,1,0,0,0,1,19,65,bad
27,2,3,0,0,0,0,1,18,1,bad
91,2,3,1,0,0,3,1,15,6,good
92,1,4,1,0,0,0,1,19,65,bad
73,3,3,0,0,0,2,1,16,6,good
42,2,3,3,0,0,0,0,34,1,bad
44,2,5,1,0,0,0,1,17,19,good
88,2,7,0,0,0,1,1,15,10,good
34,2,3,1,0,0,0,1,25,1,bad
115,2,4,0,0,0,2,1,16,18,good
34,2,3,1,0,0,0,1,25,1,bad
87,2,6,7,0,0,0,1,15,64,good
74,1,4,1,0,0,0,1,14,52,bad
70,2,4,0,0,0,1,1,17,18,good
26,2,3,2,0,0,0,1,17,1,bad
481,13,5,5,5,0,10,0,14,21,bad
27,3,2,0,0,0,0,1,19,0,bad
